Letter,Word,Video URL,Image URL,Assuntos,Acepção,Exemplo,Exemplo Libras,Classe Gramatical,Origem
R,RECEBER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/receberSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,"Obter carta, bilhete ou encomenda remetidos por alguém.",Você já recebeu a minha carta?,VOCÊ RECEBER CARTA ME@ JÁ?,VERBO,Nacional
R,RECEIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/receioSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg33.jpg,SENTIMENTOS,Temor; medo; aflição.,Eu receio que ela vá contar à minha mãe.,EU RECEIO EL@ IR CONTAR M-Ã-E ME@.,SUBSTANTIVO,Nacional
R,RECEITA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/receita1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg53a.jpg,NENHUM,Descrição da maneira de preparar um alimento; fórmula de uma preparação culinária.,A minha irmã me deu a receita do bolo de chocolate.,IRM@ ME@ 3sDAR1s RECEITA CHOCOLATE B-O-L-O.,SUBSTANTIVO,Nacional
R,RECEITA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/receita2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg19.jpg,NENHUM,Papel assinado pelo médico contendo a prescrição de medicamentos.,"O médico me deu a receita, preciso comprar urgentemente.",MÉDICO 3sDAR1s RECEITA PRECISAR COMPRAR URGENTE.,SUBSTANTIVO,Nacional
R,RECÉM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recemSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg42.jpg,NENHUM,Quase nesse instante; agora mesmo; há pouco tempo.,Aquele homem é recém-casado.,HOMEM AQUEL@ CASAR POUCO^PASSADO.,ADV.,Nacional
R,RECENTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recenteSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg21.jpg,NENHUM,O que ocorreu há pouco tempo; fresco; novo.,Houve uma notícia recente sobre a Feneis que eu não sabia.,RECENTE TER NOTÍCIA SOBRE FENEIS EU SABER-NÃO.,ADJETIVO,Nacional
R,RECHEIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recheioSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,ALIMENTO/BEBIDA,Preparação especial para rechear um bolo ou outros tipos de alimento.,Não gosto de recheio do bolo.,Coisa redondaBOLO^DOCE RECHEIO GOSTAR-NÃO.,SUBSTANTIVO,Nacional
R,RECHONCHUDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rechonchudoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg40.jpg,NENHUM,Que tem o corpo gordinho; roliço; cheínho.,O filho dela é muito rechonchudo.,FILH@ DEL@ RECHONCHUD@ FOF@.,ADJETIVO,Nacional
R,RECIBO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reciboSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg37a.jpg,NUMERAL/DINHEIRO,"Comprovante de uma operação comercial, bancária e outras; documento dado a uma pessoa, em troca de dinheiro, documentos ou qualquer outro tipo de valor.","Ao comprar roupa em qualquer loja, não esqueça de pedir recibo.",COMPRAR ROUPA QUALQUER L-O-J-A ESQUECER NÃO PEDIR RECIBO.,SUBSTANTIVO,Nacional
R,RECIFE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recifeSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,PAÍS/ESTADO/CIDADE,"Capital de Pernambuco, situada no Nordeste do Brasil.",O carnaval de Recife é muito bom!,CARNAVAL RECIFE MUIT@ BO@!,SUBSTANTIVO,Nacional
R,RECLAMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reclamarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Protestar; queixar-se; manifestar desagrado ou desconforto.,O professor já reclamou dos alunos que ainda não entregaram o trabalho hoje!,PROFESSOR@ RECLAMAR JÁ A-L-U-N-O AINDA-NÃO TRABALHO ENTREGAR HOJE!,VERBO,Nacional
R,RECLINAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reclinarSm_Prog001.mp4,No Image Available,NENHUM,Encostar; inclinar; desviar da posição vertical.,Ele reclinou a cabeça na almofada e dormiu!,EL@ ALMOFADA RECLINAR-CABEÇA DORMIR!,VERBO,Nacional
R,RECOLHER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recolherSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,"Apanhar; fazer a colheita de frutos, grãos e outras plantações.",Ela recolheu as maçãs da árvore de casa.,MAÇA EL@ RECOLHER ÁRVORE CASA DEL@.,VERBO,Nacional
R,RECONCILIAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reconciliacaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Ato de fazer as pazes; restabelecimento de relações que haviam se rompido.,Eles separaram no ano passado e agora tiveram a reconciliação.,ANO PASSADO EL@-DOIS SEPARAR AGORA RECONCILIAÇÃO.,SUBSTANTIVO,Nacional
R,RECONCILIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reconciliarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,"Fazer as pazes; voltar a ser amigo, sócio ou parceiro amoroso de alguém.",O casal de reconciliou por causa do filho.,CASAL RECONCILIAR POR CAUSA FILH@.,VERBO,Nacional
R,RECONHECER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reconhecerSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,Admitir; rever; assumir.,Ele reconheceu que errou e está arrependido!,EL@ RECONHECER ERRAR JÁ ARREPENDID@.,VERBO,Nacional
R,RECORDAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recordacaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,Lembrança; objeto ou acontecimento que relembra algo ou alguém.,"Tenho uma recordação de quando era pequena, uma foto bonita com meu melhor amigo!",PASSADO EU PEQUEN@ EU RECORDAÇÃO BONIT@ FOTO EU SEMPRE JUNT@ AMIG@ !,SUBSTANTIVO,Nacional
R,RECORDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recordarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,Lembrar-se de algo ou de alguém.,"Ao arrumar a casa, achei uma foto e me recordei do passado, fui uma criança levada.",EU ARRUMAR CASA ACHAR FOTO RECORDAR PASSADO EU PEQUEN@ LEVAD@.,VERBO,Nacional
R,RECORTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recortarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,"Fazer recortes; contornar uma figura com a tesoura; cortar, acompanhando um modelo.",A professora recortou os desenhos para colocar no mural.,PROFESSOR@ DESENHO RECORTAR COLOCAR-MURAL.,VERBO,Nacional
R,RECREIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recreioSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,ESPORTE/DIVERSÃO,"Intervalo entre as aulas, quando a criança toma lanche, brinca e conversa informalmente com os colegas.",Já é a hora do recreio!,HORA JÁ RECREIO IR.,SUBSTANTIVO,Nacional
R,RECUAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recuarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg53a.jpg,NENHUM,Voltar; andar para trás; retroceder.,"Aquele cachorro é perigoso, eu prefiro recuar.",CACHORRO AQUEL@ PERIGOS@ EU PREFERIR RECUAR.,VERBO,Nacional
R,RECUPERAÇÃO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recuperacao1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,Processo de tornar a ter saúde; restabelecimento; fase de retorno às condições normais.,Ela passou mal ontem à noite e agora está em recuperação.,ONTEM NOITE EL@ PASSAR M-L AGORA RECUPERAÇÃO MELHOR.,SUBSTANTIVO,Nacional
R,RECUPERAÇÃO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recuperacao2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg25.jpg,NENHUM,Processo em que se recupera o rendimento na escola; fase de preparação para o retorno às condições normais de aprendizado.,A minha sobrinha ficou em recuperação de matemática e precisa estudar.,SOBRINH@ ME@ JÁ RECUPERAÇÃO MATEMÁTICA PRECISAR ESTUDAR.,SUBSTANTIVO,Nacional
R,RECUPERAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recuperarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,Readquirir; recobrar; tornar a adquirir.,"O médico deu remédio para ela, agora vai recuperar.",MÉDIC@ ESPERAR MENIN@ AQUEL@ RECUPERAR RÁPID@.,VERBO,Nacional
R,RECURSO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recurso1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg20.jpg,NENHUM,Dinheiro; meios materiais.,Não tenho recurso para comprar o carro.,EU COMPRAR CARRO EU TER-NÃO RECURSO.,SUBSTANTIVO,Nacional
R,RECURSO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recurso2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Meios auxiliares para o desenvolvimento de trabalhos ou outras atividades.,Na escola de ouvintes existe uma sala de recursos para a turma de surdos.,ESCOLA OUVINTE TER RECURSO SURD@ SÓ ESTUDAR.,SUBSTANTIVO,Nacional
R,RECUSAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/recusar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,Rejeitar; não aceitar; negar aceitação.,O amigo ofereceu um emprego e ela recusou!,AMIG@ OFERECER EMPREGO MAS EL@ QUERER-NÃO!,VERBO,Nacional
R,REDAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/redacaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,NENHUM,"Texto sobre um determinado tema, com seguimento lógico de idéias; composição.",É muito difícil o surdo fazer redação na língua portuguesa.,SURD@ DIFÍCIL REDAÇÃO PORTUGUÊS.,SUBSTANTIVO,Nacional
R,REDE 1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rede1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg24.jpg,CASA,Peça de tecido resistente usada para descansar ou dormir. Fica suspensa por meio de hastes metálicas presas à parede ou a árvores.,Comprei uma rede bonita para levar para a minha fazenda.,EU COMPRAR REDE BONIT@ LEVAR FAZENDA ME@.,SUBSTANTIVO,Nacional
R,REDE 2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rede2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,ESPORTE/DIVERSÃO,"Grande faixa confecccionada com fios e cordas, que divide a quadra em dois campos de jogo de dimensões iguais.","A rede de tênis rasgou, é preciso comprar outra nova!",REDE-TÊNIS RASGAR PRECISAR COMPRAR OUTR@ NOV@!,SUBSTANTIVO,Nacional
R,REDE3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rede3Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg25.jpg,APARELHO/MÁQUINA,Sistema de comunicação por meio de computadores e periféricos interligados.,Ano que vem a FENEIS vai ter todos os computadores ligados em rede.,ANO-QUE-VEM FENEIS V-A-I R-E-D-E^ESPALHAR COMPUTADOR TOD@.,SUBSTANTIVO,Nacional
R,RÉDEA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/redeaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,NENHUM,"Corda ou correia, cujas extremidades são presas à camba do freio do cavalo e servem para guiá-lo; brida.",O homem puxou a rédea para o cavalo parar.,HOMEM RÉDEA-PUXAR CAVALO PARAR.,SUBSTANTIVO,Nacional
R,REDONDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/redondoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg18a.jpg,COR/FORMA,Com a forma de um círculo; esférico.,O seu espelho é redondo ou quadrado?,SE@ ESPELHO REDOND@ O-U QUADRAD@?,ADJETIVO,Nacional
R,REDOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/redorSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Em volta; em torno; em derredor.,Há muitos amigos ao seu redor.,TER AMIG@ MUIT@ REDOR.,SUBSTANTIVO,Nacional
R,REDUÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reducaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg21.jpg,NENHUM,Diminuição; corte; restrição.,O meu salário teve redução.,SALÁRIO ME@ REDUÇÃO.,SUBSTANTIVO,Nacional
R,REDUZIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reduzirSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg08a.jpg,NENHUM,Diminuir; tornar menor; dar menores dimensões.,"O cartaz é grande, ela vai fazer uma cópia e reduzir.",PAPEL^COLOCAR GRANDE EL@ CÓPIA REDUZIR.,VERBO,Nacional
R,REFEIÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/refeicaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg53a.jpg,ALIMENTO/BEBIDA,"Porção de alimentos consumida em certas horas do dia, como o café da manhã, o almoço, o jantar, a ceia.",Quanto custa uma refeição a quilo?,REFEIÇÃO QUILO QUANTO-CUSTA?,SUBSTANTIVO,Nacional
R,REFLETIR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/refletir1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Considerar; ponderar; pensar.,Preciso de um tempo para refletir o que fazer de minha vida no futuro. Estudar em qual faculdade?,EU TEMPO REFLETIR O-QUE FAZER VIDA ME@ FUTUR@ ESTUDAR FACULDADE QUAL?,VERBO,Nacional
R,REFLETIR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/refletir2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Considerar; ponderar; pensar.,Estava refletindo o que o meu filho vai fazer no futuro.,EU REFLETIR FILH@ ME@ COMO FUTUR@?,VERBO,Nacional
R,REFLEXO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reflexoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg55.jpg,NENHUM,"Descoloração de alguns fios de cabelo, para que contrastem com os de cor natural.",Hoje farei reflexo para ir ao casamento no sábado que vem.,HOJE EU REFLEXO FAZER SÁBADO DEPOIS CASAMENTO.,SUBSTANTIVO,Nacional
R,REFORÇO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reforcoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,"Apoio pedagógico, para a revisão de lições não aprendidas.",Ele não passou neste ano e fará reforço.,EST@ ANO EL@ PASSAR NÃO ESTUDAR REFORÇO.,SUBSTANTIVO,Nacional
R,REFORMA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reforma1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,"Mudança ou modificação no interior e no exterior de uma casa, envolvendo obras, consertos e reparos.",Minha casa precisa de uma reforma.,ME@ CASA REFORMA PRECISAR.,SUBSTANTIVO,Nacional
R,REFORMA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reforma2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,"Mudança ou modificação na cozinha, envolvendo obras, consertos e reparos.",A minha cozinha era muito grande e fiz uma reforma.,COZINHA ME@ GRANDEmuit@ EU REFORMA MENOR.,SUBSTANTIVO,Nacional
R,REFORMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reformarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,Fazer uma mudança ou modificação.,Vou reformar e pintar a sala do meu apartamento.,APARTAMENTO ME@ EU REFORMAR PINTAR SALA.,VERBO,Nacional
R,REFRESCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/refrescarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,NENHUM,Entrar em contato com o ar fresco; buscar a ventilação natural; moderar o calor.,"O calor está muito forte, vou lá fora para refrescar um pouco.",AQUI CALOR FORTEmuito EU LÁ-FORA REFRESCAR POUC@.,VERBO,Nacional
R,REFRIGERANTE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/refrigeranteSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,"Bebida não alcoólica, geralmente gaseificada e servida gelada.","Minha irmã bebe refrigerante todos os dias, mas isso não é bom!",ME@ IRM@ BEBER REFRIGERANTE TOD@-DIA BO@ NÃO!,SUBSTANTIVO,Nacional
R,REFRIGERANTE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/refrigerante_lataSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,NENHUM,"Bebida não alcoólica, geralmente gaseificada e servida gelada.","Eu quero um refrigerante Coca-cola, em lata.",EU QUERER REFRIGERANTE--LATA C-O-C-A.,SUBSTANTIVO,Nacional
R,REGER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regerSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Desempenhar a função de maestro; dirigir uma orquestra ou um grupo vocal.,A minha irmã rege o coral.,ME@ IRM@ REGER-CO-R-A-L.,VERBO,Nacional
R,REGIÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regiaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,"Cada uma das circunscrições em que se divide o país: Norte, Nordeste, Centro-oeste, Sudeste e Sul.",Em que região fica o Mato Grosso?,REGIÃO ONDE MATO-GROSSO?,SUBSTANTIVO,Nacional
R,REGIME,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regimeSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg38.jpg,NENHUM,"Modo especial de fazer a alimentação, com fins dietéticos e terapêuticos.",Ela está muito gorda e precisa fazer o regime.,EL@ GORD@muito PRECISAR REGIME.,SUBSTANTIVO,Nacional
R,REGIMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regimentoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg61.jpg,NENHUM,Conjunto de normas que regula o funcionamento de uma instituição.,"O regimento da escola determina que o diretor seja eleito por professores, alunos e funcionários.",ESCOLA REGIMENTO FALAR PROFESSOR@ A-L-U N-@ FUNCIONÁRI@ VOTAR PODER ESCOLHER NOV@ DIRETOR@.,SUBSTANTIVO,Nacional
R,REGIONAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regionalSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,Relativo a uma região; próprio de uma região.,"O uso da LIBRAS não é universal, é regional.",LIBRAS REGIONAL DIFERENTE SER NORMAL.,ADJETIVO,Nacional
R,REGISTRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/registroSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,"Cópia textual de um documento, para garantir sua autenticidade. É feito em cartório, repartição pública competente e livro próprio.",Antigamente o documento não tinham registro em LIBRAS.,DOCUMENTO ANTIGAMENTE TER-NÃO REGISTRO LIBRAS.,SUBSTANTIVO,Nacional
R,REGRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regraSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg25.jpg,NENHUM,"Fórmula que indica ou prescreve o modo correto de falar, pensar ou agir; norma.",A LIBRAS tem a gramática com as suas próprias regras.,LIBRAS GRAMÁTICA TER PRÓPRI@ REGRA.,SUBSTANTIVO,Nacional
R,REGRESSAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regressarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg15.jpg,NENHUM,Voltar; retornar; estar de regresso.,Eles estão regressando da viagem.,EL@-3 VIAGEM REGRESSAR JÁ?,VERBO,Nacional
R,RÉGUA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regua1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,NENHUM,"Peça longa e estreita, de madeira, metal ou plástico, usada para medir ou traçar linhas retas.",Na aula de desenho ela sempre me pede a régua emprestada.,AULA DESENHO 3sPEDIR1s SEMPRE EMPRESTAD@ RÉGUA.,SUBSTANTIVO,Nacional
R,RÉGUA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regua2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg21.jpg,NENHUM,"Peça longa e estreita, de madeira, plástico ou metal, que serve para medir e traçar linhas retas.","Por favor, pegue aquela régua amarela.",FAVOR AQUEL@ RÉGUA AMAREL@ PEGAR.,SUBSTANTIVO,Nacional
R,REGULAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regular1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg45.jpg,NENHUM,Estabelecer equilíbrio; colocar de acordo com o padrão.,"Regulei a torneira, pois fui tomar banho e a água estava muito quente.",EU TOMAR-BANHO ÁGUA QUENTEmuit@ EU REGULAR-TORNEIRA MORN@.,VERBO,Nacional
R,REGULAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/regular2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg64.jpg,NENHUM,Mediana; equilibrada; nem alta nem baixa.,Ele teve nota regular na disciplina Lingüística.,DISCIPLINA LINGÜÍSTICA EL@ NOTA REGULAR.,ADJETIVO,Nacional
R,REI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reiSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg18a.jpg,NENHUM,Soberano que governa um estado monárquico.,Dom Pedro II foi o rei no Brasil.,BRASIL P-E-D-R-O II EX-REI.,SUBSTANTIVO,Nacional
R,REINO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reinoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg18a.jpg,NENHUM,Regime monárquico; monarquia.,No reino do D.João VI havia muitos impostos.,ÉPOCA REI J-O-Ã-O TER MUIT@ IMPOSTO.,SUBSTANTIVO,Nacional
R,REITOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reitorSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg25.jpg,NENHUM,A mais alta autoridade executiva das universidades; principal diretor de estabelecimentos de ensino; aquele que dirige.,Não conheço o reitor da Universidade Federal do Rio de Janeiro.,UNIVERSIDADE U-F-R-J LÁ QUEM REITOR EU CONHECER-NÃO?,SUBSTANTIVO,Nacional
R,REIVINDICAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reivindicarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,"Reclamar ou exigir direitos, condições de trabalho, salário, bom atendimento.",Os grevistas reivindicam jornadas de trabalho de quarenta horas semanais.,HOMEM^GREVE TRABALHO REIVINDICAR QUERER DINHEIRO 40-HORA SEMANA.,VERBO,Nacional
R,REJEITADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rejeitado1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg44.jpg,NENHUM,Recusado; não aceito.,Ela se sentiu rejeitada pelos amigos.,EL@ SENTIR AMIG@ REJEITAD@.,ADJETIVO,Nacional
R,REJEITAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rejeitarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,NENHUM,Não aceitar; não admitir.,"Ela não quer falar comigo, me rejeitou!",EL@ QUERER-NÃO FALAR COMIGO REJEITAR.,VERBO,Nacional
